2.4375 	WARNING 	Speech-to-text recognition module not available (use command `pip install SpeechRecognition` to get it. Transcription will be unavailable.
25.7251 	EXP 	fix_text: autoDraw = False
25.7251 	EXP 	fix_text: autoDraw = False
25.7251 	EXP 	trial_text: text = 'blue'
25.8397 	DATA 	Keypress: g
26.0203 	EXP 	trial_text: autoDraw = True
26.3202 	DATA 	Keypress: g
26.3246 	EXP 	trial_text: autoDraw = False
26.3246 	EXP 	feedback_text: text = 'ошибка'
26.3246 	EXP 	feedback_text: autoDraw = True
26.4775 	DATA 	Keypress: g
26.6457 	DATA 	Keypress: g
26.8276 	DATA 	Keypress: g
27.0137 	DATA 	Keypress: g
27.3219 	EXP 	New trial (rep=0, index=5): {'word': 'yellow', 'color': 'green', 'corr_ans': 'g'}
27.3365 	EXP 	feedback_text: autoDraw = False
27.3365 	EXP 	fix_text: text = '+'
27.3365 	EXP 	fix_text: autoDraw = True
27.3592 	DATA 	Keypress: g
27.5799 	DATA 	Keypress: g
27.6395 	EXP 	fix_text: autoDraw = False
27.6395 	EXP 	trial_text: text = 'yellow'
27.7909 	DATA 	Keypress: g
27.9365 	EXP 	trial_text: autoDraw = True
27.9642 	DATA 	Keypress: g
28.0060 	EXP 	trial_text: autoDraw = False
28.0060 	EXP 	feedback_text: text = 'правильно'
28.0060 	EXP 	feedback_text: autoDraw = True
28.1439 	DATA 	Keypress: g
28.3426 	DATA 	Keypress: g
28.5451 	DATA 	Keypress: g
28.7280 	DATA 	Keypress: g
28.9439 	DATA 	Keypress: g
28.9885 	EXP 	New trial (rep=0, index=6): {'word': 'yellow', 'color': 'yellow', 'corr_ans': 'y'}
29.0040 	EXP 	feedback_text: autoDraw = False
29.0040 	EXP 	fix_text: text = '+'
29.0040 	EXP 	fix_text: autoDraw = True
29.3048 	EXP 	fix_text: autoDraw = False
29.3048 	EXP 	trial_text: text = 'yellow'
29.3091 	DATA 	Keypress: g
29.5254 	DATA 	Keypress: g
29.5868 	EXP 	trial_text: autoDraw = True
29.8566 	DATA 	Keypress: g
29.8614 	EXP 	trial_text: autoDraw = False
29.8614 	EXP 	feedback_text: text = 'ошибка'
29.8614 	EXP 	feedback_text: autoDraw = True
30.0284 	DATA 	Keypress: g
30.3326 	DATA 	Keypress: g
30.5618 	DATA 	Keypress: g
30.8396 	EXP 	New trial (rep=0, index=7): {'word': 'green', 'color': 'yellow', 'corr_ans': 'y'}
30.8560 	EXP 	feedback_text: autoDraw = False
30.8560 	EXP 	fix_text: text = '+'
30.8560 	EXP 	fix_text: autoDraw = True
31.1439 	DATA 	Keypress: g
31.1522 	EXP 	fix_text: autoDraw = False
31.1522 	EXP 	trial_text: text = 'green'
31.3228 	DATA 	Keypress: g
31.4354 	EXP 	trial_text: autoDraw = True
31.5272 	DATA 	Keypress: g
31.5357 	EXP 	trial_text: autoDraw = False
31.5357 	EXP 	feedback_text: text = 'ошибка'
31.5357 	EXP 	feedback_text: autoDraw = True
31.9939 	DATA 	Keypress: g
32.1972 	DATA 	Keypress: g
32.5248 	EXP 	New trial (rep=0, index=8): {'word': 'green', 'color': 'green', 'corr_ans': 'g'}
32.5382 	EXP 	feedback_text: autoDraw = False
32.5382 	EXP 	feedback_text: autoDraw = False
32.5382 	EXP 	fix_text: text = '+'
32.5382 	EXP 	fix_text: autoDraw = True
32.8270 	DATA 	Keypress: g
32.8537 	EXP 	fix_text: autoDraw = False
32.8537 	EXP 	trial_text: text = 'green'
32.9927 	DATA 	Keypress: g
33.1380 	EXP 	trial_text: autoDraw = True
33.1538 	DATA 	Keypress: g
33.1942 	EXP 	trial_text: autoDraw = False
33.1942 	EXP 	feedback_text: text = 'правильно'
33.1942 	EXP 	feedback_text: autoDraw = True
33.3112 	DATA 	Keypress: g
33.5458 	DATA 	Keypress: escape
33.8218 	EXP 	window1: mouseVisible = True
